audio,duration
SSB07800329,0:00:05.498050
SSB14480076,0:00:05.498050
SSB06090070,0:00:05.498050
SSB09150262,0:00:05.498050
SSB07480484,0:00:05.497914
SSB05880082,0:00:05.497460
SSB07510030,0:00:05.497098
SSB07510077,0:00:05.497098
SSB13660394,0:00:05.497098
SSB04820009,0:00:05.497007
SSB08710409,0:00:05.497007
SSB07510236,0:00:05.497007
SSB04820372,0:00:05.496961
SSB03410467,0:00:05.496961
SSB06090183,0:00:05.496825
SSB00380478,0:00:05.496100
SSB11080043,0:00:05.496100
SSB16860153,0:00:05.495964
SSB19560242,0:00:05.495873
SSB04270055,0:00:05.495147
SSB02880169,0:00:05.495011
SSB18320313,0:00:05.495011
SSB03950265,0:00:05.495011
SSB02880142,0:00:05.495011
SSB01450213,0:00:05.495011
SSB13830055,0:00:05.494875
SSB01330061,0:00:05.494875
SSB08710116,0:00:05.494059
SSB14570050,0:00:05.494014
SSB12180354,0:00:05.493923
SSB13920449,0:00:05.493152
SSB18280095,0:00:05.493152
SSB04150010,0:00:05.493061
SSB05990006,0:00:05.493061
SSB03850325,0:00:05.492971
SSB03150053,0:00:05.492925
SSB19390046,0:00:05.492925
SSB06060478,0:00:05.492789
SSB03850263,0:00:05.492063
SSB03850045,0:00:05.492018
SSB00050418,0:00:05.491973
SSB00730400,0:00:05.491973
SSB06930480,0:00:05.491020
SSB11760390,0:00:05.490975
SSB06310324,0:00:05.490249
SSB05350012,0:00:05.490023
SSB06060248,0:00:05.490023
SSB00330331,0:00:05.490023
SSB10960001,0:00:05.490023
SSB10960011,0:00:05.490023
SSB10960220,0:00:05.490023
SSB06060423,0:00:05.489977
SSB18720301,0:00:05.489977
SSB00800303,0:00:05.489977
SSB00330299,0:00:05.489977
SSB17110136,0:00:05.489025
SSB01490398,0:00:05.489025
SSB13410435,0:00:05.489025
SSB09130149,0:00:05.489025
SSB07230083,0:00:05.489025
SSB07480016,0:00:05.489025
SSB16250097,0:00:05.488299
SSB03420211,0:00:05.488073
SSB05020085,0:00:05.488073
SSB00570376,0:00:05.488027
SSB01450398,0:00:05.488027
SSB16700042,0:00:05.488027
SSB03420351,0:00:05.488027
SSB07510267,0:00:05.488027
SSB02410113,0:00:05.487982
SSB10000415,0:00:05.487800
SSB04350005,0:00:05.487211
SSB00570192,0:00:05.487075
SSB02880259,0:00:05.487029
SSB02410260,0:00:05.486939
SSB00570221,0:00:05.486939
SSB12210122,0:00:05.486122
SSB09350023,0:00:05.486077
SSB01490162,0:00:05.486077
SSB08870312,0:00:05.486077
SSB13660165,0:00:05.486032
SSB18320390,0:00:05.485986
SSB18320210,0:00:05.485850
SSB18320127,0:00:05.485850
SSB06090455,0:00:05.485850
SSB06060057,0:00:05.485714
SSB03800081,0:00:05.485714
SSB06070470,0:00:05.485488
SSB16700416,0:00:05.484989
SSB03850406,0:00:05.484898
SSB02460283,0:00:05.484172
SSB04150442,0:00:05.484127
SSB05990037,0:00:05.484036
SSB01970234,0:00:05.484036
SSB05990449,0:00:05.484036
SSB02730310,0:00:05.483900
SSB12040509,0:00:05.483537
SSB10240406,0:00:05.483175
SSB14570406,0:00:05.483039
SSB18310113,0:00:05.483039
SSB05440190,0:00:05.483039
SSB11610150,0:00:05.483039
SSB18310209,0:00:05.482993
SSB11610052,0:00:05.482902
SSB06320028,0:00:05.482902
SSB00050346,0:00:05.482177
SSB00050259,0:00:05.482177
SSB07230046,0:00:05.482086
SSB02000371,0:00:05.481995
SSB11610321,0:00:05.481950
SSB16500226,0:00:05.481088
SSB11350399,0:00:05.480998
SSB06310096,0:00:05.480998
SSB03540379,0:00:05.480590
SSB18780007,0:00:05.480091
SSB09660031,0:00:05.480091
SSB09930321,0:00:05.480045
SSB09930137,0:00:05.480045
SSB09930332,0:00:05.480045
SSB05390220,0:00:05.480000
SSB07940449,0:00:05.480000
SSB04350486,0:00:05.480000
SSB06010449,0:00:05.480000
SSB11100486,0:00:05.480000
SSB03950308,0:00:05.480000
SSB06680373,0:00:05.480000
SSB16070386,0:00:05.480000
SSB07620046,0:00:05.480000
SSB10550293,0:00:05.480000
SSB05900219,0:00:05.480000
SSB00050483,0:00:05.480000
SSB07940130,0:00:05.480000
SSB09660462,0:00:05.480000
SSB17280194,0:00:05.480000
SSB04700482,0:00:05.480000
SSB17280453,0:00:05.480000
SSB04700154,0:00:05.480000
SSB06310214,0:00:05.480000
SSB04820155,0:00:05.480000
SSB17450415,0:00:05.480000
SSB19180132,0:00:05.480000
SSB16070079,0:00:05.480000
SSB07020295,0:00:05.479909
SSB04340416,0:00:05.479909
SSB18460359,0:00:05.479909
SSB11150092,0:00:05.479909
SSB07360172,0:00:05.479909
SSB00180208,0:00:05.479909
SSB06230232,0:00:05.479909
SSB10020265,0:00:05.479909
SSB07360231,0:00:05.479909
SSB18460405,0:00:05.479909
SSB01930430,0:00:05.479909
SSB04340244,0:00:05.479909
SSB18090385,0:00:05.479909
SSB07170375,0:00:05.479909
SSB08870432,0:00:05.479002
SSB07480200,0:00:05.479002
SSB07510101,0:00:05.479002
SSB03090239,0:00:05.479002
SSB08710332,0:00:05.479002
SSB09350338,0:00:05.479002
SSB18280094,0:00:05.479002
SSB10080133,0:00:05.479002
SSB13410177,0:00:05.478050
SSB00380132,0:00:05.478050
SSB06290297,0:00:05.478050
SSB06290362,0:00:05.478050
SSB00110004,0:00:05.478050
SSB07510018,0:00:05.478050
SSB13400267,0:00:05.478050
SSB05700219,0:00:05.477959
SSB00110241,0:00:05.477959
SSB18630121,0:00:05.477914
SSB13410359,0:00:05.477778
SSB07510100,0:00:05.477778
SSB17820340,0:00:05.477687
SSB00430054,0:00:05.477324
SSB04270017,0:00:05.477052
SSB07580154,0:00:05.476100
SSB03230172,0:00:05.476054
SSB14480372,0:00:05.476009
SSB00730147,0:00:05.475964
SSB06320155,0:00:05.475964
SSB19350304,0:00:05.475964
SSB00730481,0:00:05.475828
SSB17450236,0:00:05.475102
SSB05940008,0:00:05.475102
SSB17450252,0:00:05.474875
SSB06140391,0:00:05.474875
SSB16860232,0:00:05.474875
SSB03540308,0:00:05.474467
SSB16860458,0:00:05.474014
SSB12030223,0:00:05.474014
SSB12030282,0:00:05.473016
SSB02730388,0:00:05.472925
SSB13220446,0:00:05.472517
SSB00050257,0:00:05.472200
SSB11260148,0:00:05.472063
SSB11760440,0:00:05.472063
SSB00050448,0:00:05.471927
SSB06710481,0:00:05.471383
SSB18310124,0:00:05.471202
SSB18370264,0:00:05.471066
SSB09190303,0:00:05.470975
SSB06310065,0:00:05.470975
SSB17110250,0:00:05.470975
SSB02880441,0:00:05.470975
SSB04820280,0:00:05.470975
SSB05700466,0:00:05.470930
SSB04700487,0:00:05.470476
SSB16500447,0:00:05.469977
SSB00110150,0:00:05.469977
SSB12210328,0:00:05.469977
SSB00110239,0:00:05.469977
SSB13400321,0:00:05.469977
SSB11350057,0:00:05.469977
SSB00110072,0:00:05.469977
SSB00800348,0:00:05.469116
SSB07480388,0:00:05.469025
SSB06290354,0:00:05.469025
SSB12180052,0:00:05.469025
SSB12180116,0:00:05.469025
SSB06320112,0:00:05.469025
SSB12180244,0:00:05.468980
SSB00050339,0:00:05.468980
SSB03790192,0:00:05.468299
SSB00050128,0:00:05.468027
SSB07800339,0:00:05.468027
SSB15630019,0:00:05.467800
SSB00730430,0:00:05.467075
SSB03230109,0:00:05.467075
SSB03230158,0:00:05.467029
SSB17110190,0:00:05.466803
SSB06140373,0:00:05.466440
SSB13410271,0:00:05.466077
SSB07860318,0:00:05.466077
SSB15850223,0:00:05.466032
SSB18320219,0:00:05.466032
SSB13410459,0:00:05.465941
SSB12530162,0:00:05.465941
SSB08170441,0:00:05.465896
SSB16860423,0:00:05.465125
SSB16990307,0:00:05.465125
SSB13400285,0:00:05.465034
SSB11610322,0:00:05.464989
SSB07860028,0:00:05.464989
SSB13280237,0:00:05.464853
SSB16990294,0:00:05.464853
SSB03820151,0:00:05.464626
SSB07460454,0:00:05.464354
SSB00120169,0:00:05.463628
SSB05020044,0:00:05.463039
SSB12390302,0:00:05.463039
SSB11080118,0:00:05.463039
SSB00380012,0:00:05.462902
SSB01970388,0:00:05.462177
SSB14570217,0:00:05.462041
SSB04820012,0:00:05.461995
SSB03850227,0:00:05.461995
SSB17110468,0:00:05.461950
SSB05780247,0:00:05.461633
SSB03930409,0:00:05.461542
SSB16300275,0:00:05.461451
SSB04270111,0:00:05.461179
SSB03230375,0:00:05.461179
SSB07200418,0:00:05.461088
SSB01330459,0:00:05.460952
SSB19350365,0:00:05.460952
SSB06030021,0:00:05.460317
SSB10960123,0:00:05.460091
SSB03790341,0:00:05.460091
SSB02410026,0:00:05.460091
SSB00800471,0:00:05.460091
SSB06070234,0:00:05.460091
SSB10960376,0:00:05.460045
SSB16250362,0:00:05.460045
SSB00330317,0:00:05.460000
SSB15670192,0:00:05.460000
SSB01390338,0:00:05.460000
SSB06060406,0:00:05.460000
SSB18630206,0:00:05.459955
SSB00430122,0:00:05.459955
SSB10960280,0:00:05.459955
SSB05350144,0:00:05.459955
SSB16500313,0:00:05.459955
SSB01330347,0:00:05.459955
SSB01390402,0:00:05.459955
SSB07490323,0:00:05.459048
SSB04150060,0:00:05.459002
SSB16500022,0:00:05.459002
SSB16500019,0:00:05.459002
SSB00380093,0:00:05.459002
SSB02870248,0:00:05.459002
SSB06290033,0:00:05.459002
SSB16500360,0:00:05.459002
SSB03930028,0:00:05.458639
SSB02870388,0:00:05.458503
SSB03540169,0:00:05.458005
SSB08870433,0:00:05.458005
SSB03420227,0:00:05.458005
SSB16700192,0:00:05.457052
SSB12030451,0:00:05.457052
SSB13770216,0:00:05.457052
SSB00110378,0:00:05.457052
SSB00110086,0:00:05.457052
SSB07800044,0:00:05.457052
SSB03380270,0:00:05.456190
SSB13990333,0:00:05.456054
SSB07800363,0:00:05.456054
SSB18280290,0:00:05.456009
SSB12390388,0:00:05.455918
SSB03230266,0:00:05.455102
SSB03850275,0:00:05.455057
SSB13280100,0:00:05.454830
SSB03850176,0:00:05.454830
SSB11970502,0:00:05.454785
SSB06660267,0:00:05.454467
SSB11080033,0:00:05.454104
SSB17110291,0:00:05.454104
SSB01220007,0:00:05.454104
SSB13410001,0:00:05.453968
SSB11080458,0:00:05.453878
SSB19390075,0:00:05.453878
SSB12210104,0:00:05.453152
SSB04270008,0:00:05.453152
SSB06320050,0:00:05.453016
SSB13830251,0:00:05.453016
SSB05700202,0:00:05.453016
SSB06090185,0:00:05.452880
SSB03230331,0:00:05.452880
SSB06320151,0:00:05.452880
SSB07580265,0:00:05.452154
SSB08710445,0:00:05.452063
SSB08710310,0:00:05.452063
SSB08710320,0:00:05.452063
SSB13660324,0:00:05.452018
SSB13660320,0:00:05.452018
SSB13660428,0:00:05.452018
SSB12740463,0:00:05.451655
SSB15930226,0:00:05.451565
SSB05940466,0:00:05.451202
SSB14570199,0:00:05.451202
SSB00050046,0:00:05.451202
SSB06140426,0:00:05.451156
SSB14570141,0:00:05.451020
SSB02730268,0:00:05.450975
SSB03820183,0:00:05.450930
SSB02730148,0:00:05.450930
SSB00570416,0:00:05.450930
SSB03820041,0:00:05.450431
SSB03410163,0:00:05.450204
SSB11260250,0:00:05.450204
SSB18630015,0:00:05.450204
SSB16300056,0:00:05.450204
SSB04350308,0:00:05.450068
SSB14080171,0:00:05.450068
SSB05880397,0:00:05.450068
SSB15930088,0:00:05.450023
SSB13200154,0:00:05.450023
SSB10010394,0:00:05.450023
SSB09130391,0:00:05.450023
SSB00730272,0:00:05.450023
SSB16700090,0:00:05.450023
SSB00730025,0:00:05.449977
SSB17280456,0:00:05.449977
SSB05900145,0:00:05.449977
SSB06140396,0:00:05.449977
SSB02610228,0:00:05.449977
SSB14310008,0:00:05.449977
SSB14310213,0:00:05.449977
SSB03800295,0:00:05.449977
SSB05780217,0:00:05.449977
SSB07230043,0:00:05.449977
SSB05900268,0:00:05.449977
SSB18630435,0:00:05.449932
SSB16070053,0:00:05.449932
SSB04150007,0:00:05.449932
SSB07490303,0:00:05.449615
SSB16250225,0:00:05.449252
SSB06290235,0:00:05.449070
SSB01330320,0:00:05.449070
SSB04270479,0:00:05.448980
SSB11870189,0:00:05.448980
SSB08710228,0:00:05.448980
SSB04270181,0:00:05.448980
SSB04270275,0:00:05.448027
SSB03820303,0:00:05.448027
SSB05020242,0:00:05.448027
SSB16700423,0:00:05.447982
SSB10550098,0:00:05.447710
SSB19180064,0:00:05.447528
SSB06930013,0:00:05.447029
SSB13400317,0:00:05.447029
SSB16700211,0:00:05.446939
SSB03090073,0:00:05.446077
SSB06320168,0:00:05.446032
SSB18320043,0:00:05.445986
SSB13400003,0:00:05.445986
SSB10720120,0:00:05.445215
SSB06320318,0:00:05.445079
SSB09350167,0:00:05.445079
SSB04820331,0:00:05.445034
SSB04820420,0:00:05.445034
SSB13280387,0:00:05.444943
SSB04820326,0:00:05.444943
SSB06060024,0:00:05.444762
SSB08170224,0:00:05.444717
SSB03950233,0:00:05.443991
SSB10000371,0:00:05.443855
SSB16300262,0:00:05.443673
SSB04260041,0:00:05.443129
SSB07580153,0:00:05.442993
SSB16700141,0:00:05.442993
SSB14480346,0:00:05.442993
SSB12530369,0:00:05.442993
SSB09130464,0:00:05.442993
SSB05020331,0:00:05.442993
SSB16500173,0:00:05.441995
SSB00050189,0:00:05.441905
SSB14480032,0:00:05.441905
SSB13280014,0:00:05.441905
SSB06310346,0:00:05.441905
SSB06680066,0:00:05.441179
SSB00050296,0:00:05.441179
SSB07600306,0:00:05.441043
SSB02730486,0:00:05.441043
SSB03230334,0:00:05.441043
SSB02410295,0:00:05.441043
SSB13660460,0:00:05.441043
SSB09130342,0:00:05.440998
SSB15550484,0:00:05.440952
SSB00050015,0:00:05.440952
SSB07000011,0:00:05.440907
SSB13660115,0:00:05.440091
SSB13400025,0:00:05.440000
SSB00570437,0:00:05.440000
SSB19560245,0:00:05.440000
SSB13660109,0:00:05.439955
SSB07510341,0:00:05.439955
SSB07100323,0:00:05.439773
SSB15630247,0:00:05.439728
SSB16070183,0:00:05.439456
SSB16840006,0:00:05.439229
SSB13400457,0:00:05.439093
SSB16840268,0:00:05.439048
SSB07200076,0:00:05.439048
SSB19560381,0:00:05.439048
SSB16840314,0:00:05.439002
SSB07860195,0:00:05.439002
SSB12030378,0:00:05.439002
SSB12030081,0:00:05.439002
SSB16500395,0:00:05.438957
SSB07860016,0:00:05.438957
SSB16250393,0:00:05.438594
SSB07100498,0:00:05.438186
SSB02460477,0:00:05.438005
SSB07230376,0:00:05.437007
SSB19560033,0:00:05.437007
SSB03820063,0:00:05.436145
SSB18310409,0:00:05.436054
SSB08870057,0:00:05.436054
SSB17110172,0:00:05.436054
SSB13650144,0:00:05.436054
SSB08870376,0:00:05.436054
SSB11760158,0:00:05.436054
SSB05440477,0:00:05.436009
SSB07000186,0:00:05.436009
SSB02000313,0:00:05.435964
SSB12180442,0:00:05.435057
SSB07800366,0:00:05.435011
SSB13280044,0:00:05.434104
SSB01450309,0:00:05.434104
SSB04150340,0:00:05.433832
SSB11360217,0:00:05.433696
SSB05780179,0:00:05.433605
SSB19020344,0:00:05.433469
SSB18090265,0:00:05.433469
SSB01930018,0:00:05.433469
SSB06230114,0:00:05.433469
SSB18460151,0:00:05.433469
SSB01120020,0:00:05.433469
SSB03660186,0:00:05.433469
SSB01120272,0:00:05.433469
SSB07360218,0:00:05.433469
SSB18090469,0:00:05.433469
SSB07170252,0:00:05.433469
SSB07360071,0:00:05.433469
SSB10020349,0:00:05.433469
SSB18090363,0:00:05.433469
SSB05020135,0:00:05.433107
SSB11360126,0:00:05.433016
SSB18370401,0:00:05.433016
SSB18370285,0:00:05.433016
SSB03850140,0:00:05.432971
SSB01490470,0:00:05.432880
SSB04270314,0:00:05.432154
SSB12530452,0:00:05.432018
SSB09130030,0:00:05.432018
SSB00050315,0:00:05.431927
SSB07510299,0:00:05.431882
SSB00050370,0:00:05.431156
SSB02410244,0:00:05.431066
SSB13410371,0:00:05.431066
SSB07510226,0:00:05.431066
SSB13410016,0:00:05.430975
SSB08870097,0:00:05.430930
SSB10560487,0:00:05.430794
SSB07000294,0:00:05.430204
SSB00330459,0:00:05.430068
SSB16250238,0:00:05.430068
SSB17110088,0:00:05.430068
SSB07230380,0:00:05.430023
SSB18720195,0:00:05.429932
SSB00800285,0:00:05.429932
SSB11610026,0:00:05.429932
SSB03950223,0:00:05.429932
SSB05350197,0:00:05.429932
SSB00430376,0:00:05.429932
SSB12030173,0:00:05.429932
SSB13660391,0:00:05.429932
SSB05440336,0:00:05.429206
SSB05700273,0:00:05.429206
SSB07000418,0:00:05.429116
SSB01330027,0:00:05.429116
SSB07200130,0:00:05.428980
SSB09350003,0:00:05.428980
SSB19390093,0:00:05.428980
SSB01970017,0:00:05.428934
SSB07600495,0:00:05.428844
SSB00570053,0:00:05.428073
SSB16500236,0:00:05.428073
SSB05940323,0:00:05.427982
SSB08220195,0:00:05.427982
SSB13770277,0:00:05.427982
SSB18320237,0:00:05.427982
SSB00380265,0:00:05.427982
SSB17820227,0:00:05.427392
SSB17110244,0:00:05.427029
SSB03420261,0:00:05.427029
SSB18320411,0:00:05.427029
SSB01450351,0:00:05.427029
SSB12180157,0:00:05.427029
SSB00110123,0:00:05.426984
SSB17110374,0:00:05.426032
SSB16700012,0:00:05.426032
SSB13920456,0:00:05.426032
SSB00730268,0:00:05.426032
SSB02870486,0:00:05.425760
SSB04150104,0:00:05.425034
SSB03090155,0:00:05.424989
SSB13200354,0:00:05.424626
SSB01220469,0:00:05.424082
SSB14310439,0:00:05.423583
SSB11100237,0:00:05.423492
SSB02880070,0:00:05.423084
SSB10240022,0:00:05.423084
SSB02880033,0:00:05.422993
SSB04260160,0:00:05.422993
SSB11870308,0:00:05.422993
SSB11000319,0:00:05.422630
SSB08630381,0:00:05.422132
SSB08630099,0:00:05.422132
SSB05990440,0:00:05.422132
SSB06930430,0:00:05.421995
SSB06320037,0:00:05.421995
SSB07860040,0:00:05.421995
SSB12030193,0:00:05.421859
SSB13200047,0:00:05.421088
SSB11610130,0:00:05.421043
SSB07000143,0:00:05.421043
SSB12530170,0:00:05.421043
SSB11610165,0:00:05.421043
SSB10240045,0:00:05.420907
SSB09350408,0:00:05.420907
SSB02870410,0:00:05.420680
SSB14480344,0:00:05.420181
SSB12530022,0:00:05.420181
SSB07580456,0:00:05.420181
SSB05900314,0:00:05.420181
SSB09660344,0:00:05.420045
SSB05390321,0:00:05.420045
SSB05900124,0:00:05.420045
SSB04350141,0:00:05.420045
SSB16070094,0:00:05.420045
SSB08090261,0:00:05.420045
SSB02610139,0:00:05.420045
SSB02000389,0:00:05.420000
SSB07940458,0:00:05.420000
SSB02730043,0:00:05.420000
SSB07940466,0:00:05.420000
SSB11100281,0:00:05.420000
SSB08090026,0:00:05.420000
SSB03410473,0:00:05.420000
SSB18780259,0:00:05.419955
SSB16070458,0:00:05.419955
SSB18370068,0:00:05.419955
SSB05900176,0:00:05.419909
SSB05390268,0:00:05.419909
SSB07940102,0:00:05.419909
SSB03820230,0:00:05.419909
SSB09660384,0:00:05.419909
SSB13820193,0:00:05.419909
SSB06010072,0:00:05.419909
SSB04270068,0:00:05.419909
SSB19180354,0:00:05.419909
SSB07110454,0:00:05.419909
SSB06660361,0:00:05.419683
SSB06090256,0:00:05.419184
SSB14480428,0:00:05.419093
SSB05020413,0:00:05.419093
SSB11760064,0:00:05.418095
SSB03230277,0:00:05.418005
SSB06090454,0:00:05.418005
SSB16700314,0:00:05.418005
SSB03850075,0:00:05.417959
SSB05020057,0:00:05.417959
SSB03410454,0:00:05.417959
SSB13660325,0:00:05.417959
SSB03410119,0:00:05.417596
SSB05780465,0:00:05.417415
SSB13650184,0:00:05.417007
SSB18280437,0:00:05.417007
SSB04150361,0:00:05.417007
SSB05350009,0:00:05.416508
SSB04700064,0:00:05.416508
SSB13930491,0:00:05.416372
SSB10000030,0:00:05.416009
SSB11080327,0:00:05.416009
SSB00570155,0:00:05.416009
SSB19390414,0:00:05.416009
SSB03420431,0:00:05.416009
SSB11080190,0:00:05.415964
SSB11260322,0:00:05.415057
SSB15850303,0:00:05.415057
SSB01490194,0:00:05.414830
SSB00110445,0:00:05.414059
SSB00380115,0:00:05.414059
SSB17450182,0:00:05.414059
SSB13280446,0:00:05.414059
SSB15670013,0:00:05.414059
SSB06320295,0:00:05.414014
SSB03090388,0:00:05.414014
SSB18280237,0:00:05.414014
SSB00110191,0:00:05.413968
SSB04260374,0:00:05.413107
SSB13990109,0:00:05.413107
SSB02000123,0:00:05.413061
SSB02410112,0:00:05.412971
SSB17390109,0:00:05.412971
SSB06290245,0:00:05.412971
SSB07510043,0:00:05.412971
SSB17390430,0:00:05.412971
SSB12190007,0:00:05.412834
SSB05940316,0:00:05.412154
SSB16840130,0:00:05.412109
SSB12030080,0:00:05.412018
SSB11350157,0:00:05.412018
SSB12390197,0:00:05.411882
SSB06290305,0:00:05.411156
SSB07780381,0:00:05.411156
SSB08220381,0:00:05.411020
SSB16990453,0:00:05.411020
SSB10240215,0:00:05.411020
SSB02460009,0:00:05.411020
SSB10240066,0:00:05.410930
SSB02460309,0:00:05.410884
SSB07230390,0:00:05.410884
SSB12530329,0:00:05.410068
SSB07110033,0:00:05.409932
SSB15670159,0:00:05.409932
SSB06930283,0:00:05.409932
SSB02870491,0:00:05.409705
SSB13770045,0:00:05.409070
SSB07860469,0:00:05.409025
SSB04150051,0:00:05.408980
SSB04820112,0:00:05.408980
SSB03230298,0:00:05.408934
SSB00730153,0:00:05.408934
SSB02730449,0:00:05.408934
SSB07200175,0:00:05.407982
SSB03230436,0:00:05.407982
SSB01970070,0:00:05.407982
SSB14570263,0:00:05.407982
SSB00730406,0:00:05.407982
SSB07200095,0:00:05.407982
SSB01330397,0:00:05.407982
SSB01490039,0:00:05.407982
SSB03820372,0:00:05.407846
SSB06320106,0:00:05.406984
SSB13660161,0:00:05.406984
SSB02880082,0:00:05.406939
SSB16840211,0:00:05.406032
SSB08710169,0:00:05.406032
SSB07000437,0:00:05.406032
SSB16500103,0:00:05.405986
SSB06290261,0:00:05.405986
SSB15550063,0:00:05.405034
SSB00570339,0:00:05.405034
SSB02000177,0:00:05.404989
SSB05440216,0:00:05.404943
SSB07000001,0:00:05.404898
SSB09350288,0:00:05.404082
SSB12390186,0:00:05.404082
SSB10240386,0:00:05.404036
SSB05440435,0:00:05.404036
SSB19560310,0:00:05.403991
SSB13400242,0:00:05.403991
SSB05940001,0:00:05.403810
SSB00570044,0:00:05.403810
SSB18630263,0:00:05.403039
SSB13650284,0:00:05.403039
SSB03090416,0:00:05.402948
SSB13280008,0:00:05.402857
SSB06310298,0:00:05.401995
SSB02460096,0:00:05.401995
SSB04820318,0:00:05.400998
SSB03230341,0:00:05.400998
SSB14080469,0:00:05.400771
SSB02670275,0:00:05.400635
SSB03940321,0:00:05.400590
SSB07620304,0:00:05.400408
SSB05780251,0:00:05.400272
SSB00430200,0:00:05.400045
SSB03230096,0:00:05.400045
SSB06060055,0:00:05.400000
SSB00430399,0:00:05.400000
SSB02990506,0:00:05.399909
SSB05350165,0:00:05.399909
SSB06930279,0:00:05.399048
SSB03950226,0:00:05.399048
SSB02730346,0:00:05.399048
SSB00110417,0:00:05.399048
SSB06320139,0:00:05.399002
SSB06930036,0:00:05.398957
SSB08630104,0:00:05.398957
SSB02880130,0:00:05.398912
SSB16300182,0:00:05.398821
SSB11610048,0:00:05.397959
SSB07800358,0:00:05.397959
SSB16700445,0:00:05.397959
SSB05440409,0:00:05.397052
SSB18280233,0:00:05.397052
SSB07580289,0:00:05.397007
SSB12390432,0:00:05.397007
SSB09190053,0:00:05.397007
SSB07200041,0:00:05.397007
SSB07230044,0:00:05.397007
SSB01450347,0:00:05.396961
SSB06090149,0:00:05.396961
SSB12390038,0:00:05.396009
SSB06090332,0:00:05.396009
SSB13410201,0:00:05.396009
SSB18370337,0:00:05.396009
SSB04270025,0:00:05.396009
SSB13410291,0:00:05.396009
SSB13400231,0:00:05.396009
SSB05700332,0:00:05.395057
SSB19390177,0:00:05.395011
SSB00050112,0:00:05.394921
SSB04260039,0:00:05.394785
SSB16300041,0:00:05.394286
SSB16860372,0:00:05.394059
SSB12180211,0:00:05.394059
SSB02410431,0:00:05.393968
SSB02410308,0:00:05.393968
SSB02410374,0:00:05.393923
SSB19560408,0:00:05.393061
SSB10240145,0:00:05.393061
SSB00110079,0:00:05.393016
SSB14370081,0:00:05.393016
SSB13280232,0:00:05.393016
SSB13920265,0:00:05.392971
SSB11360287,0:00:05.392925
SSB04150289,0:00:05.392063
SSB01220143,0:00:05.392018
SSB06930414,0:00:05.392018
SSB04820263,0:00:05.392018
SSB16500238,0:00:05.391973
SSB06290197,0:00:05.391973
SSB00570245,0:00:05.391882
SSB00570007,0:00:05.391882
SSB03380287,0:00:05.391837
SSB17110197,0:00:05.391111
SSB07800229,0:00:05.391111
SSB13770052,0:00:05.391020
SSB05700459,0:00:05.391020
SSB04150390,0:00:05.391020
SSB19350114,0:00:05.391020
SSB16840282,0:00:05.391020
SSB07230197,0:00:05.391020
SSB03820124,0:00:05.390385
SSB09970275,0:00:05.390204
